epoch;avg;max;min;size
1809;108.16666666666667;149;58;18
1810;108.22222222222223;149;58;18
1811;108.22222222222223;149;58;18
1812;108.22222222222223;149;58;18
1813;108.22222222222223;149;58;18
1814;108.22222222222223;149;58;18
1815;108.22222222222223;149;58;18
1816;108.22222222222223;149;58;18
1817;108.22222222222223;149;58;18
1818;108.22222222222223;149;58;18
1819;108.22222222222223;149;58;18
1820;108.22222222222223;149;58;18
1821;108.22222222222223;149;58;18
1822;108.22222222222223;149;58;18
1823;108.22222222222223;149;58;18
1824;108.22222222222223;149;58;18
1825;108.22222222222223;149;58;18
1826;108.22222222222223;149;58;18
1827;108.22222222222223;149;58;18
1828;108.22222222222223;149;58;18
1829;108.22222222222223;149;58;18
1830;108.22222222222223;149;58;18
1831;108.22222222222223;149;58;18
1832;108.22222222222223;149;58;18
1833;108.22222222222223;149;58;18
1834;108.22222222222223;149;58;18
1835;108.22222222222223;149;58;18
1836;108.27777777777777;149;58;18
1837;108.27777777777777;149;58;18
1838;108.27777777777777;149;58;18
1839;108.27777777777777;149;58;18
1840;108.27777777777777;149;58;18
1841;108.27777777777777;149;58;18
1842;108.27777777777777;149;58;18
1843;108.27777777777777;149;58;18
1844;108.27777777777777;149;58;18
1845;108.27777777777777;149;58;18
1846;108.27777777777777;149;58;18
1847;108.27777777777777;149;58;18
1848;108.27777777777777;149;58;18
1849;108.27777777777777;149;58;18
1850;108.27777777777777;149;58;18
1851;108.27777777777777;149;58;18
1852;108.27777777777777;149;58;18
1853;108.27777777777777;149;58;18
1854;108.27777777777777;149;58;18
1855;108.27777777777777;149;58;18
1856;108.27777777777777;149;58;18
1857;108.27777777777777;149;58;18
1858;108.27777777777777;149;58;18
1859;108.27777777777777;149;58;18
1860;108.27777777777777;149;58;18
1861;108.27777777777777;149;58;18
1862;108.27777777777777;149;58;18
1863;108.27777777777777;149;58;18
1864;108.27777777777777;149;58;18
1865;108.27777777777777;149;58;18
1866;108.27777777777777;149;58;18
1867;108.27777777777777;149;58;18
1868;108.27777777777777;149;58;18
1869;108.27777777777777;149;58;18
1870;108.27777777777777;149;58;18
1871;108.27777777777777;149;58;18
1872;108.27777777777777;149;58;18
1873;108.27777777777777;149;58;18
1874;108.27777777777777;149;58;18
1875;108.38888888888889;149;58;18
1876;108.38888888888889;149;58;18
1877;108.38888888888889;149;58;18
1878;108.38888888888889;149;58;18
1879;108.38888888888889;149;58;18
1880;108.38888888888889;149;58;18
1881;108.38888888888889;149;58;18
1882;108.38888888888889;149;58;18
1883;108.38888888888889;149;58;18
1884;108.38888888888889;149;58;18
1885;108.38888888888889;149;58;18
1886;108.38888888888889;149;58;18
1887;108.38888888888889;149;58;18
1888;108.38888888888889;149;58;18
1889;108.38888888888889;149;58;18
1890;108.38888888888889;149;58;18
1891;108.38888888888889;149;58;18
1892;108.38888888888889;149;58;18
1893;108.38888888888889;149;58;18
1894;108.38888888888889;149;58;18
1895;108.38888888888889;149;58;18
1896;108.38888888888889;149;58;18
1897;108.38888888888889;149;58;18
1898;108.38888888888889;149;58;18
1899;108.38888888888889;149;58;18
1900;108.38888888888889;149;58;18
1901;108.38888888888889;149;58;18
1902;108.38888888888889;149;58;18
1903;108.38888888888889;149;58;18
1904;108.38888888888889;149;58;18
1905;108.38888888888889;149;58;18
1906;108.38888888888889;149;58;18
1907;108.38888888888889;149;58;18
1908;108.38888888888889;149;58;18
1909;108.38888888888889;149;58;18
1910;108.38888888888889;149;58;18
1911;108.38888888888889;149;58;18
1912;108.38888888888889;149;58;18
1913;108.38888888888889;149;58;18
1914;108.38888888888889;149;58;18
1915;108.38888888888889;149;58;18
1916;108.38888888888889;149;58;18
1917;108.38888888888889;149;58;18
1918;108.38888888888889;149;58;18
1919;108.38888888888889;149;58;18
1920;108.38888888888889;149;58;18
1921;108.38888888888889;149;58;18
1922;108.38888888888889;149;58;18
1923;108.38888888888889;149;58;18
1924;108.38888888888889;149;58;18
1925;108.38888888888889;149;58;18
1926;108.38888888888889;149;58;18
1927;108.38888888888889;149;58;18
1928;108.38888888888889;149;58;18
1929;108.38888888888889;149;58;18
1930;108.38888888888889;149;58;18
1931;108.38888888888889;149;58;18
1932;108.38888888888889;149;58;18
1933;108.38888888888889;149;58;18
1934;108.38888888888889;149;58;18
1935;108.38888888888889;149;58;18
1936;108.38888888888889;149;58;18
1937;108.38888888888889;149;58;18
1938;108.38888888888889;149;58;18
1939;108.38888888888889;149;58;18
1940;108.38888888888889;149;58;18
1941;108.38888888888889;149;58;18
1942;108.38888888888889;149;58;18
1943;108.38888888888889;149;58;18
1944;108.38888888888889;149;58;18
1945;108.38888888888889;149;58;18
1946;108.38888888888889;149;58;18
1947;108.5;149;58;18
1948;108.5;149;58;18
1949;108.5;149;58;18
1950;108.5;149;58;18
1951;108.5;149;58;18
1952;108.5;149;58;18
1953;108.5;149;58;18
1954;108.5;149;58;18
1955;108.55555555555556;149;58;18
1956;108.55555555555556;149;58;18
1957;108.55555555555556;149;58;18
1958;108.55555555555556;149;58;18
1959;108.55555555555556;149;58;18
1960;108.55555555555556;149;58;18
1961;108.72222222222223;149;58;18
1962;108.72222222222223;149;58;18
1963;108.72222222222223;149;58;18
1964;108.72222222222223;149;58;18
1965;108.72222222222223;149;58;18
1966;108.72222222222223;149;58;18
1967;108.72222222222223;149;58;18
1968;108.72222222222223;149;58;18
1969;108.72222222222223;149;58;18
1970;108.72222222222223;149;58;18
1971;108.72222222222223;149;58;18
1972;108.72222222222223;149;58;18
1973;108.83333333333333;149;58;18
1974;108.83333333333333;149;58;18
1975;108.83333333333333;149;58;18
1976;108.83333333333333;149;58;18
1977;108.83333333333333;149;58;18
1978;108.83333333333333;149;58;18
1979;108.83333333333333;149;58;18
1980;108.83333333333333;149;58;18
1981;108.83333333333333;149;58;18
1982;108.83333333333333;149;58;18
1983;108.83333333333333;149;58;18
1984;108.83333333333333;149;58;18
1985;108.83333333333333;149;58;18
1986;108.83333333333333;149;58;18
1987;108.83333333333333;149;58;18
1988;108.83333333333333;149;58;18
1989;108.83333333333333;149;58;18
1990;108.83333333333333;149;58;18
1991;108.83333333333333;149;58;18
1992;108.83333333333333;149;58;18
1993;108.83333333333333;149;58;18
1994;108.83333333333333;149;58;18
1995;108.83333333333333;149;58;18
1996;108.83333333333333;149;58;18
1997;108.83333333333333;149;58;18
1998;108.83333333333333;149;58;18
1999;108.83333333333333;149;58;18
2000;108.83333333333333;149;58;18
2001;108.83333333333333;149;58;18
2002;108.83333333333333;149;58;18
2003;108.83333333333333;149;58;18
2004;108.83333333333333;149;58;18
2005;108.88888888888889;149;58;18
2006;108.88888888888889;149;58;18
2007;108.88888888888889;149;58;18
2008;108.88888888888889;149;58;18
2009;108.88888888888889;149;58;18
2010;108.88888888888889;149;58;18
2011;108.88888888888889;149;58;18
2012;108.88888888888889;149;58;18
2013;108.88888888888889;149;58;18
2014;108.88888888888889;149;58;18
2015;108.88888888888889;149;58;18
2016;108.88888888888889;149;58;18
2017;108.88888888888889;149;58;18
2018;108.88888888888889;149;58;18
2019;108.94444444444444;149;58;18
2020;108.94444444444444;149;58;18
2021;108.94444444444444;149;58;18
2022;108.94444444444444;149;58;18
2023;108.94444444444444;149;58;18
2024;109.11111111111111;149;58;18
2025;109.11111111111111;149;58;18
2026;109.11111111111111;149;58;18
2027;109.11111111111111;149;58;18
2028;109.11111111111111;149;58;18
2029;109.11111111111111;149;58;18
2030;109.11111111111111;149;58;18
2031;109.11111111111111;149;58;18
2032;109.11111111111111;149;58;18
2033;109.11111111111111;149;58;18
2034;109.11111111111111;149;58;18
2035;109.11111111111111;149;58;18
2036;109.11111111111111;149;58;18
2037;109.11111111111111;149;58;18
2038;109.11111111111111;149;58;18
2039;109.11111111111111;149;58;18
2040;109.11111111111111;149;58;18
2041;109.11111111111111;149;58;18
2042;109.11111111111111;149;58;18
2043;109.11111111111111;149;58;18
2044;109.11111111111111;149;58;18
2045;109.11111111111111;149;58;18
2046;109.11111111111111;149;58;18
2047;109.11111111111111;149;58;18
2048;109.11111111111111;149;58;18
2049;109.11111111111111;149;58;18
2050;109.11111111111111;149;58;18
2051;109.11111111111111;149;58;18
2052;109.11111111111111;149;58;18
2053;109.11111111111111;149;58;18
2054;109.11111111111111;149;58;18
2055;109.11111111111111;149;58;18
2056;109.11111111111111;149;58;18
2057;109.11111111111111;149;58;18
2058;109.11111111111111;149;58;18
2059;109.11111111111111;149;58;18
2060;109.11111111111111;149;58;18
2061;109.11111111111111;149;58;18
2062;109.11111111111111;149;58;18
2063;109.11111111111111;149;58;18
2064;109.11111111111111;149;58;18
2065;109.11111111111111;149;58;18
2066;109.11111111111111;149;58;18
2067;109.11111111111111;149;58;18
2068;109.11111111111111;149;58;18
2069;109.11111111111111;149;58;18
2070;109.11111111111111;149;58;18
2071;109.11111111111111;149;58;18
2072;109.11111111111111;149;58;18
2073;109.11111111111111;149;58;18
2074;109.11111111111111;149;58;18
2075;109.11111111111111;149;58;18
2076;109.11111111111111;149;58;18
2077;109.11111111111111;149;58;18
2078;109.11111111111111;149;58;18
2079;109.11111111111111;149;58;18
2080;109.11111111111111;149;58;18
2081;109.11111111111111;149;58;18
2082;109.11111111111111;149;58;18
2083;109.11111111111111;149;58;18
2084;109.11111111111111;149;58;18
2085;109.11111111111111;149;58;18
2086;109.11111111111111;149;58;18
2087;109.11111111111111;149;58;18
2088;109.11111111111111;149;58;18
2089;109.11111111111111;149;58;18
2090;109.11111111111111;149;58;18
2091;109.11111111111111;149;58;18
2092;109.11111111111111;149;58;18
2093;109.11111111111111;149;58;18
2094;109.11111111111111;149;58;18
2095;109.11111111111111;149;58;18
2096;109.11111111111111;149;58;18
2097;109.11111111111111;149;58;18
2098;109.11111111111111;149;58;18
2099;109.11111111111111;149;58;18
2100;109.11111111111111;149;58;18
2101;109.11111111111111;149;58;18
2102;109.11111111111111;149;58;18
2103;109.11111111111111;149;58;18
2104;109.11111111111111;149;58;18
2105;109.11111111111111;149;58;18
2106;109.11111111111111;149;58;18
2107;109.11111111111111;149;58;18
2108;109.11111111111111;149;58;18
2109;109.11111111111111;149;58;18
2110;109.11111111111111;149;58;18
2111;109.11111111111111;149;58;18
2112;109.11111111111111;149;58;18
2113;109.11111111111111;149;58;18
2114;109.11111111111111;149;58;18
2115;109.11111111111111;149;58;18
2116;109.11111111111111;149;58;18
2117;109.11111111111111;149;58;18
2118;109.11111111111111;149;58;18
2119;109.11111111111111;149;58;18
2120;109.11111111111111;149;58;18
2121;109.11111111111111;149;58;18
2122;109.11111111111111;149;58;18
2123;109.11111111111111;149;58;18
2124;109.11111111111111;149;58;18
2125;109.11111111111111;149;58;18
2126;109.11111111111111;149;58;18
2127;109.11111111111111;149;58;18
2128;109.11111111111111;149;58;18
2129;109.11111111111111;149;58;18
2130;109.11111111111111;149;58;18
2131;109.11111111111111;149;58;18
2132;109.11111111111111;149;58;18
2133;109.11111111111111;149;58;18
2134;109.11111111111111;149;58;18
2135;109.11111111111111;149;58;18
2136;109.11111111111111;149;58;18
2137;109.11111111111111;149;58;18
2138;109.11111111111111;149;58;18
2139;109.11111111111111;149;58;18
2140;109.11111111111111;149;58;18
2141;109.11111111111111;149;58;18
2142;109.11111111111111;149;58;18
2143;109.11111111111111;149;58;18
2144;109.11111111111111;149;58;18
2145;109.11111111111111;149;58;18
2146;109.11111111111111;149;58;18
2147;109.11111111111111;149;58;18
2148;109.11111111111111;149;58;18
2149;109.11111111111111;149;58;18
2150;109.11111111111111;149;58;18
2151;109.11111111111111;149;58;18
2152;109.11111111111111;149;58;18
2153;109.11111111111111;149;58;18
2154;109.11111111111111;149;58;18
2155;109.11111111111111;149;58;18
2156;109.11111111111111;149;58;18
2157;109.11111111111111;149;58;18
2158;109.11111111111111;149;58;18
2159;109.11111111111111;149;58;18
2160;109.11111111111111;149;58;18
2161;109.11111111111111;149;58;18
2162;109.11111111111111;149;58;18
2163;109.11111111111111;149;58;18
2164;109.11111111111111;149;58;18
2165;109.11111111111111;149;58;18
2166;109.11111111111111;149;58;18
2167;109.11111111111111;149;58;18
2168;109.11111111111111;149;58;18
2169;109.11111111111111;149;58;18
2170;109.11111111111111;149;58;18
2171;109.11111111111111;149;58;18
2172;109.11111111111111;149;58;18
2173;109.11111111111111;149;58;18
2174;109.11111111111111;149;58;18
2175;109.11111111111111;149;58;18
2176;109.11111111111111;149;58;18
2177;109.11111111111111;149;58;18
2178;109.11111111111111;149;58;18
2179;109.11111111111111;149;58;18
2180;109.11111111111111;149;58;18
2181;109.11111111111111;149;58;18
2182;109.11111111111111;149;58;18
2183;109.11111111111111;149;58;18
2184;109.11111111111111;149;58;18
2185;109.11111111111111;149;58;18
2186;109.11111111111111;149;58;18
2187;109.11111111111111;149;58;18
2188;109.11111111111111;149;58;18
2189;109.11111111111111;149;58;18
2190;109.11111111111111;149;58;18
2191;109.11111111111111;149;58;18
2192;109.11111111111111;149;58;18
2193;109.11111111111111;149;58;18
2194;109.22222222222223;149;58;18
2195;109.22222222222223;149;58;18
2196;109.22222222222223;149;58;18
2197;109.22222222222223;149;58;18
2198;109.22222222222223;149;58;18
2199;109.22222222222223;149;58;18
2200;109.22222222222223;149;58;18
2201;109.22222222222223;149;58;18
2202;109.22222222222223;149;58;18
2203;109.22222222222223;149;58;18
2204;109.22222222222223;149;58;18
2205;109.22222222222223;149;58;18
2206;109.22222222222223;149;58;18
2207;109.22222222222223;149;58;18
2208;109.22222222222223;149;58;18
2209;109.22222222222223;149;58;18
2210;109.22222222222223;149;58;18
2211;109.22222222222223;149;58;18
2212;109.22222222222223;149;58;18
2213;109.22222222222223;149;58;18
2214;109.22222222222223;149;58;18
2215;109.22222222222223;149;58;18
2216;109.22222222222223;149;58;18
2217;109.22222222222223;149;58;18
2218;109.22222222222223;149;58;18
2219;109.22222222222223;149;58;18
2220;109.22222222222223;149;58;18
2221;109.22222222222223;149;58;18
2222;109.22222222222223;149;58;18
2223;109.22222222222223;149;58;18
2224;109.22222222222223;149;58;18
2225;109.22222222222223;149;58;18
2226;109.22222222222223;149;58;18
2227;109.22222222222223;149;58;18
2228;109.22222222222223;149;58;18
2229;109.22222222222223;149;58;18
2230;109.22222222222223;149;58;18
2231;109.22222222222223;149;58;18
2232;109.22222222222223;149;58;18
2233;109.22222222222223;149;58;18
2234;109.33333333333333;149;58;18
2235;109.33333333333333;149;58;18
2236;109.33333333333333;149;58;18
2237;109.33333333333333;149;58;18
2238;109.33333333333333;149;58;18
2239;109.33333333333333;149;58;18
2240;109.33333333333333;149;58;18
2241;109.33333333333333;149;58;18
2242;109.33333333333333;149;58;18
2243;109.33333333333333;149;58;18
2244;109.33333333333333;149;58;18
2245;109.33333333333333;149;58;18
2246;109.33333333333333;149;58;18
2247;109.33333333333333;149;58;18
2248;109.33333333333333;149;58;18
2249;109.33333333333333;149;58;18
2250;109.33333333333333;149;58;18
2251;109.33333333333333;149;58;18
2252;109.33333333333333;149;58;18
2253;109.33333333333333;149;58;18
2254;109.33333333333333;149;58;18
2255;109.33333333333333;149;58;18
2256;109.33333333333333;149;58;18
2257;109.33333333333333;149;58;18
2258;109.33333333333333;149;58;18
2259;109.33333333333333;149;58;18
2260;109.33333333333333;149;58;18
2261;109.33333333333333;149;58;18
2262;109.33333333333333;149;58;18
2263;109.33333333333333;149;58;18
2264;109.33333333333333;149;58;18
2265;109.33333333333333;149;58;18
2266;109.33333333333333;149;58;18
2267;109.33333333333333;149;58;18
2268;109.33333333333333;149;58;18
2269;109.44444444444444;149;58;18
2270;109.44444444444444;149;58;18
2271;109.5;149;58;18
2272;109.5;149;58;18
2273;109.5;149;58;18
2274;109.5;149;58;18
2275;109.5;149;58;18
2276;109.5;149;58;18
2277;109.5;149;58;18
2278;109.5;149;58;18
2279;109.5;149;58;18
2280;109.5;149;58;18
2281;109.5;149;58;18
2282;109.55555555555556;149;58;18
2283;109.55555555555556;149;58;18
2284;109.55555555555556;149;58;18
2285;109.55555555555556;149;58;18
2286;109.55555555555556;149;58;18
2287;109.55555555555556;149;58;18
2288;109.55555555555556;149;58;18
2289;109.55555555555556;149;58;18
2290;109.55555555555556;149;58;18
2291;109.55555555555556;149;58;18
2292;109.55555555555556;149;58;18
2293;109.55555555555556;149;58;18
2294;109.55555555555556;149;58;18
2295;109.55555555555556;149;58;18
2296;109.55555555555556;149;58;18
2297;109.55555555555556;149;58;18
2298;109.55555555555556;149;58;18
2299;109.55555555555556;149;58;18
2300;109.61111111111111;150;58;18
2301;109.61111111111111;150;58;18
2302;109.61111111111111;150;58;18
2303;109.61111111111111;150;58;18
2304;109.61111111111111;150;58;18
2305;109.61111111111111;150;58;18
2306;109.61111111111111;150;58;18
2307;109.61111111111111;150;58;18
2308;109.61111111111111;150;58;18
2309;109.61111111111111;150;58;18
2310;109.66666666666667;150;58;18
2311;109.66666666666667;150;58;18
2312;109.66666666666667;150;58;18
2313;109.66666666666667;150;58;18
2314;109.66666666666667;150;58;18
2315;109.66666666666667;150;58;18
2316;109.66666666666667;150;58;18
2317;109.66666666666667;150;58;18
2318;109.66666666666667;150;58;18
2319;109.66666666666667;150;58;18
2320;109.66666666666667;150;58;18
2321;109.66666666666667;150;58;18
2322;109.66666666666667;150;58;18
2323;109.66666666666667;150;58;18
2324;109.66666666666667;150;58;18
2325;109.66666666666667;150;58;18
2326;109.66666666666667;150;58;18
2327;109.66666666666667;150;58;18
2328;109.66666666666667;150;58;18
2329;109.66666666666667;150;58;18
2330;109.66666666666667;150;58;18
2331;109.66666666666667;150;58;18
2332;109.66666666666667;150;58;18
2333;109.66666666666667;150;58;18
2334;109.66666666666667;150;58;18
2335;109.66666666666667;150;58;18
2336;109.66666666666667;150;58;18
2337;109.66666666666667;150;58;18
2338;109.66666666666667;150;58;18
2339;109.66666666666667;150;58;18
2340;109.66666666666667;150;58;18
2341;109.66666666666667;150;58;18
2342;109.66666666666667;150;58;18
2343;109.66666666666667;150;58;18
2344;109.66666666666667;150;58;18
2345;109.66666666666667;150;58;18
2346;109.72222222222223;151;58;18
2347;109.72222222222223;151;58;18
2348;109.72222222222223;151;58;18
2349;109.72222222222223;151;58;18
2350;109.72222222222223;151;58;18
2351;109.72222222222223;151;58;18
2352;109.72222222222223;151;58;18
2353;109.72222222222223;151;58;18
2354;109.72222222222223;151;58;18
2355;109.72222222222223;151;58;18
2356;109.72222222222223;151;58;18
2357;109.72222222222223;151;58;18
2358;109.72222222222223;151;58;18
2359;109.72222222222223;151;58;18
2360;109.72222222222223;151;58;18
2361;109.72222222222223;151;58;18
2362;109.72222222222223;151;58;18
2363;109.72222222222223;151;58;18
2364;109.72222222222223;151;58;18
2365;109.72222222222223;151;58;18
2366;109.72222222222223;151;58;18
2367;109.72222222222223;151;58;18
2368;109.72222222222223;151;58;18
2369;109.72222222222223;151;58;18
2370;109.72222222222223;151;58;18
2371;109.72222222222223;151;58;18
2372;109.72222222222223;151;58;18
2373;109.72222222222223;151;58;18
2374;109.72222222222223;151;58;18
2375;109.72222222222223;151;58;18
2376;109.72222222222223;151;58;18
2377;109.72222222222223;151;58;18
2378;109.72222222222223;151;58;18
2379;109.72222222222223;151;58;18
2380;109.72222222222223;151;58;18
2381;109.72222222222223;151;58;18
2382;109.72222222222223;151;58;18
2383;109.72222222222223;151;58;18
2384;109.72222222222223;151;58;18
2385;109.72222222222223;151;58;18
2386;109.72222222222223;151;58;18
2387;109.72222222222223;151;58;18
2388;109.72222222222223;151;58;18
2389;109.72222222222223;151;58;18
2390;109.72222222222223;151;58;18
2391;109.72222222222223;151;58;18
2392;109.72222222222223;151;58;18
2393;109.72222222222223;151;58;18
2394;109.72222222222223;151;58;18
2395;109.72222222222223;151;58;18
2396;109.72222222222223;151;58;18
2397;109.72222222222223;151;58;18
2398;109.72222222222223;151;58;18
2399;109.72222222222223;151;58;18
2400;109.72222222222223;151;58;18
2401;109.72222222222223;151;58;18
2402;109.72222222222223;151;58;18
2403;109.72222222222223;151;58;18
2404;109.72222222222223;151;58;18
2405;109.72222222222223;151;58;18
2406;109.72222222222223;151;58;18
2407;109.72222222222223;151;58;18
2408;109.72222222222223;151;58;18
2409;109.72222222222223;151;58;18
2410;109.72222222222223;151;58;18
2411;109.72222222222223;151;58;18
2412;109.72222222222223;151;58;18
2413;109.72222222222223;151;58;18
2414;109.72222222222223;151;58;18
2415;109.77777777777777;151;58;18
2416;109.77777777777777;151;58;18
2417;109.77777777777777;151;58;18
2418;109.77777777777777;151;58;18
2419;109.77777777777777;151;58;18
2420;109.77777777777777;151;58;18
2421;109.77777777777777;151;58;18
2422;109.77777777777777;151;58;18
2423;109.77777777777777;151;58;18
2424;109.77777777777777;151;58;18
2425;109.77777777777777;151;58;18
2426;109.77777777777777;151;58;18
2427;109.77777777777777;151;58;18
2428;109.77777777777777;151;58;18
2429;109.77777777777777;151;58;18
2430;109.77777777777777;151;58;18
2431;109.77777777777777;151;58;18
2432;109.77777777777777;151;58;18
2433;109.77777777777777;151;58;18
2434;109.77777777777777;151;58;18
2435;109.77777777777777;151;58;18
2436;109.77777777777777;151;58;18
2437;109.77777777777777;151;58;18
2438;109.77777777777777;151;58;18
2439;109.77777777777777;151;58;18
2440;109.77777777777777;151;58;18
2441;109.77777777777777;151;58;18
2442;109.77777777777777;151;58;18
2443;109.77777777777777;151;58;18
2444;109.77777777777777;151;58;18
2445;109.77777777777777;151;58;18
2446;109.77777777777777;151;58;18
2447;109.77777777777777;151;58;18
2448;109.77777777777777;151;58;18
2449;109.77777777777777;151;58;18
2450;109.77777777777777;151;58;18
2451;109.77777777777777;151;58;18
2452;109.77777777777777;151;58;18
2453;109.77777777777777;151;58;18
2454;109.77777777777777;151;58;18
2455;109.77777777777777;151;58;18
2456;109.77777777777777;151;58;18
2457;109.77777777777777;151;58;18
2458;109.77777777777777;151;58;18
2459;109.77777777777777;151;58;18
2460;109.77777777777777;151;58;18
2461;109.77777777777777;151;58;18
2462;109.77777777777777;151;58;18
2463;109.77777777777777;151;58;18
2464;109.77777777777777;151;58;18
2465;109.77777777777777;151;58;18
2466;109.77777777777777;151;58;18
2467;109.77777777777777;151;58;18
2468;109.77777777777777;151;58;18
2469;109.77777777777777;151;58;18
2470;109.77777777777777;151;58;18
2471;109.77777777777777;151;58;18
2472;109.77777777777777;151;58;18
2473;109.77777777777777;151;58;18
2474;109.77777777777777;151;58;18
2475;109.77777777777777;151;58;18
2476;109.77777777777777;151;58;18
2477;109.77777777777777;151;58;18
2478;109.77777777777777;151;58;18
2479;109.77777777777777;151;58;18
2480;109.77777777777777;151;58;18
2481;109.77777777777777;151;58;18
2482;109.77777777777777;151;58;18
2483;109.77777777777777;151;58;18
2484;109.77777777777777;151;58;18
2485;109.77777777777777;151;58;18
2486;109.77777777777777;151;58;18
2487;109.77777777777777;151;58;18
2488;109.77777777777777;151;58;18
2489;109.77777777777777;151;58;18
2490;109.77777777777777;151;58;18
2491;109.77777777777777;151;58;18
2492;109.77777777777777;151;58;18
2493;109.77777777777777;151;58;18
2494;109.77777777777777;151;58;18
2495;109.77777777777777;151;58;18
2496;109.77777777777777;151;58;18
2497;109.77777777777777;151;58;18
2498;109.77777777777777;151;58;18
2499;109.77777777777777;151;58;18
2500;109.77777777777777;151;58;18
2501;109.77777777777777;151;58;18
2502;109.77777777777777;151;58;18
2503;109.77777777777777;151;58;18
2504;109.77777777777777;151;58;18
2505;109.77777777777777;151;58;18
2506;109.77777777777777;151;58;18
2507;109.77777777777777;151;58;18
2508;109.77777777777777;151;58;18
2509;109.77777777777777;151;58;18
2510;109.77777777777777;151;58;18
2511;109.77777777777777;151;58;18
2512;109.77777777777777;151;58;18
2513;109.77777777777777;151;58;18
2514;109.77777777777777;151;58;18
2515;109.77777777777777;151;58;18
2516;109.77777777777777;151;58;18
2517;109.88888888888889;151;58;18
2518;109.88888888888889;151;58;18
2519;109.88888888888889;151;58;18
2520;109.88888888888889;151;58;18
2521;109.88888888888889;151;58;18
2522;109.88888888888889;151;58;18
2523;109.88888888888889;151;58;18
2524;109.88888888888889;151;58;18
2525;109.88888888888889;151;58;18
2526;109.88888888888889;151;58;18
2527;109.88888888888889;151;58;18
2528;109.88888888888889;151;58;18
2529;109.88888888888889;151;58;18
2530;109.88888888888889;151;58;18
2531;109.94444444444444;151;58;18
2532;109.94444444444444;151;58;18
2533;109.94444444444444;151;58;18
2534;109.94444444444444;151;58;18
2535;109.94444444444444;151;58;18
2536;110.16666666666667;151;58;18
2537;110.16666666666667;151;58;18
2538;110.16666666666667;151;58;18
2539;110.16666666666667;151;58;18
2540;110.16666666666667;151;58;18
2541;110.16666666666667;151;58;18
2542;110.16666666666667;151;58;18
2543;110.16666666666667;151;58;18
2544;110.16666666666667;151;58;18
2545;110.16666666666667;151;58;18
2546;110.16666666666667;151;58;18
2547;110.16666666666667;151;58;18
2548;110.16666666666667;151;58;18
2549;110.16666666666667;151;58;18
2550;110.16666666666667;151;58;18
2551;110.16666666666667;151;58;18
2552;110.16666666666667;151;58;18
2553;110.16666666666667;151;58;18
2554;110.16666666666667;151;58;18
2555;110.16666666666667;151;58;18
2556;110.16666666666667;151;58;18
2557;110.16666666666667;151;58;18
2558;110.16666666666667;151;58;18
2559;110.16666666666667;151;58;18
2560;110.16666666666667;151;58;18
2561;110.16666666666667;151;58;18
2562;110.16666666666667;151;58;18
2563;110.16666666666667;151;58;18
2564;110.16666666666667;151;58;18
2565;110.16666666666667;151;58;18
2566;110.16666666666667;151;58;18
2567;110.16666666666667;151;58;18
2568;110.16666666666667;151;58;18
2569;110.16666666666667;151;58;18
2570;110.16666666666667;151;58;18
2571;110.16666666666667;151;58;18
2572;110.16666666666667;151;58;18
2573;110.16666666666667;151;58;18
2574;110.16666666666667;151;58;18
2575;110.16666666666667;151;58;18
2576;110.16666666666667;151;58;18
2577;110.16666666666667;151;58;18
2578;110.16666666666667;151;58;18
2579;110.16666666666667;151;58;18
2580;110.16666666666667;151;58;18
2581;110.16666666666667;151;58;18
2582;110.16666666666667;151;58;18
2583;110.16666666666667;151;58;18
2584;110.16666666666667;151;58;18
2585;110.16666666666667;151;58;18
2586;110.16666666666667;151;58;18
2587;110.16666666666667;151;58;18
2588;110.16666666666667;151;58;18
2589;110.16666666666667;151;58;18
2590;110.16666666666667;151;58;18
2591;110.16666666666667;151;58;18
2592;110.16666666666667;151;58;18
2593;110.16666666666667;151;58;18
2594;110.16666666666667;151;58;18
2595;110.16666666666667;151;58;18
2596;110.16666666666667;151;58;18
2597;110.16666666666667;151;58;18
2598;110.16666666666667;151;58;18
2599;110.16666666666667;151;58;18
2600;110.16666666666667;151;58;18
2601;110.16666666666667;151;58;18
2602;110.16666666666667;151;58;18
2603;110.16666666666667;151;58;18
2604;110.16666666666667;151;58;18
2605;110.16666666666667;151;58;18
2606;110.16666666666667;151;58;18
2607;110.16666666666667;151;58;18
2608;110.16666666666667;151;58;18
2609;110.16666666666667;151;58;18
2610;110.16666666666667;151;58;18
2611;110.16666666666667;151;58;18
2612;110.16666666666667;151;58;18
2613;110.16666666666667;151;58;18
2614;110.16666666666667;151;58;18
2615;110.16666666666667;151;58;18
2616;110.16666666666667;151;58;18
2617;110.16666666666667;151;58;18
2618;110.16666666666667;151;58;18
2619;110.16666666666667;151;58;18
2620;110.22222222222223;151;58;18
2621;110.22222222222223;151;58;18
2622;110.22222222222223;151;58;18
2623;110.22222222222223;151;58;18
2624;110.22222222222223;151;58;18
2625;110.22222222222223;151;58;18
2626;110.22222222222223;151;58;18
2627;110.22222222222223;151;58;18
2628;110.22222222222223;151;58;18
2629;110.22222222222223;151;58;18
2630;110.22222222222223;151;58;18
2631;110.22222222222223;151;58;18
2632;110.22222222222223;151;58;18
2633;110.22222222222223;151;58;18
2634;110.22222222222223;151;58;18
2635;110.22222222222223;151;58;18
